wanted_loss,mae,mse,r2,t_test_p_value,found_eq
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
38.437482999349186,1.1117351974280532,13.979461326785447,-1.2719318150485566,5.624748451864965e-07,"div(sub(1Num_31, sub(Fr_11, 2Num_23)), Re)"
